,duration_ms,uri,tempo,album_cover,loudness,name,explicit,id,liveness,indexing,album,popularity,href,speechiness,danceability,key,energy,valence,instrumentalness,acousticness,mode,time_signature,artist,genres
4632,227600.0,spotify:track:3YSfGJNDtF8KrHlwCAaVns,121.682,,-6.381,Crazy Crazy Nights,,3YSfGJNDtF8KrHlwCAaVns,0.718,,,63.0,https://api.spotify.com/v1/tracks/3YSfGJNDtF8KrHlwCAaVns,0.0652,0.591,7.0,0.87,0.747,0.0,0.409,1.0,4.0,,
4633,227602.0,spotify:track:4CyNQIQasNUfpT9nrnmX0S,150.033,,-6.695,iSpy (feat. Lil Yachty) - No Intro,,4CyNQIQasNUfpT9nrnmX0S,0.105,,,67.0,https://api.spotify.com/v1/tracks/4CyNQIQasNUfpT9nrnmX0S,0.227,0.728,0.0,0.633,0.687,0.0,0.412,1.0,4.0,,
4634,227653.0,spotify:track:1SV1fxF65n9NhRHp3KlBuu,94.736,,-8.914,Wonderful Christmastime - Edited Version / Remastered 2011,,1SV1fxF65n9NhRHp3KlBuu,0.0672,,,77.0,https://api.spotify.com/v1/tracks/1SV1fxF65n9NhRHp3KlBuu,0.0319,0.774,11.0,0.511,0.771,0.0,0.322,1.0,4.0,,
4635,227667.0,spotify:track:3qim3nNFg4aSTLZDLAFXhx,175.855,,-4.192,Irreplaceable,,3qim3nNFg4aSTLZDLAFXhx,0.167,,,59.0,https://api.spotify.com/v1/tracks/3qim3nNFg4aSTLZDLAFXhx,0.385,0.453,10.0,0.708,0.506,6.16e-06,0.0242,1.0,4.0,,
4636,227693.0,spotify:track:0TaT50ZZxT4ytZxuqkE3A9,88.236,,-13.371,Why Can't This Be Love,,0TaT50ZZxT4ytZxuqkE3A9,0.0767,,,67.0,https://api.spotify.com/v1/tracks/0TaT50ZZxT4ytZxuqkE3A9,0.0452,0.531,0.0,0.626,0.746,0.0,0.0606,1.0,4.0,,
4637,227693.0,spotify:track:1pWYnQIlqxTh5bxuPmTG4E,95.012,,-0.739,Desde Esa Noche (feat. Maluma),,1pWYnQIlqxTh5bxuPmTG4E,0.0677,,,71.0,https://api.spotify.com/v1/tracks/1pWYnQIlqxTh5bxuPmTG4E,0.0532,0.78,11.0,0.929,0.837,0.0,0.171,0.0,4.0,,
4638,227693.0,spotify:track:4WzhjxvLP95y7AMDy0Atwb,117.64,,-9.249,Out Of Love,,4WzhjxvLP95y7AMDy0Atwb,0.249,,,78.0,https://api.spotify.com/v1/tracks/4WzhjxvLP95y7AMDy0Atwb,0.0339,0.481,7.0,0.267,0.137,0.0,0.8,1.0,3.0,,
4639,227787.0,spotify:track:4S9zTd8Oj77G0WhHK3Apuk,120.015,,-5.208,She Doesn't Mind,,4S9zTd8Oj77G0WhHK3Apuk,0.207,,,58.0,https://api.spotify.com/v1/tracks/4S9zTd8Oj77G0WhHK3Apuk,0.0693,0.718,7.0,0.776,0.622,5.3e-06,0.000624,0.0,4.0,,
4640,227800.0,spotify:track:6fybp4N6eW3bsFAvARxyVe,139.138,,-5.964,Ain't Talkin' 'Bout Love - 2015 Remaster,,6fybp4N6eW3bsFAvARxyVe,0.288,,,68.0,https://api.spotify.com/v1/tracks/6fybp4N6eW3bsFAvARxyVe,0.0416,0.518,8.0,0.938,0.71,0.000305,0.021,0.0,4.0,,
4641,227809.0,spotify:track:7Gs3otHnZDq514kFHf0nx7,141.392,,-8.251,Blue Notes,,7Gs3otHnZDq514kFHf0nx7,0.147,,,68.0,https://api.spotify.com/v1/tracks/7Gs3otHnZDq514kFHf0nx7,0.257,0.515,4.0,0.431,0.184,0.0,0.665,1.0,4.0,,
4642,227833.0,spotify:track:0TVV2gFROJaB3kIZyCUvIY,120.97,,-6.735,Rather Be (feat. Jess Glynne),,0TVV2gFROJaB3kIZyCUvIY,0.193,,,61.0,https://api.spotify.com/v1/tracks/0TVV2gFROJaB3kIZyCUvIY,0.0377,0.799,11.0,0.586,0.549,2.03e-06,0.162,1.0,4.0,,
4643,227840.0,spotify:track:2DPYlWl50ydYsnnuryL5aX,129.001,,-4.065,Cooler Than Me (feat. Big Sean),,2DPYlWl50ydYsnnuryL5aX,0.233,,,72.0,https://api.spotify.com/v1/tracks/2DPYlWl50ydYsnnuryL5aX,0.0793,0.837,7.0,0.515,0.769,0.0,0.103,0.0,4.0,,
4644,227847.0,spotify:track:5cRPdqpWkaNmIbPi6wJDg2,134.115,,-5.469,Born For Greatness,,5cRPdqpWkaNmIbPi6wJDg2,0.0555,,,66.0,https://api.spotify.com/v1/tracks/5cRPdqpWkaNmIbPi6wJDg2,0.0678,0.525,9.0,0.85,0.275,0.0,0.0571,0.0,4.0,,
4645,227864.0,spotify:track:0S674qD7nVFL0L7pHs6wUO,97.625,,-4.284,Over It,,0S674qD7nVFL0L7pHs6wUO,0.322,,,57.0,https://api.spotify.com/v1/tracks/0S674qD7nVFL0L7pHs6wUO,0.0697,0.374,11.0,0.971,0.701,0.0,7.69e-05,0.0,4.0,,
4646,227882.0,spotify:track:1igr912oduAmZQaoGhiADw,110.012,,-3.067,Riot,,1igr912oduAmZQaoGhiADw,0.0617,,,69.0,https://api.spotify.com/v1/tracks/1igr912oduAmZQaoGhiADw,0.0362,0.707,1.0,0.925,0.583,3.62e-06,0.00215,1.0,4.0,,
4647,227907.0,spotify:track:2OQJKTtrH482waGFmOfJni,171.999,,-4.586,We Own It (Fast & Furious),,2OQJKTtrH482waGFmOfJni,0.0524,,,73.0,https://api.spotify.com/v1/tracks/2OQJKTtrH482waGFmOfJni,0.402,0.563,1.0,0.902,0.559,0.0,0.0545,0.0,4.0,,
4648,227918.0,spotify:track:2yQmSLH9Ni6Wif3fR8xHFR,157.965,,-9.687,"NEW BUGATTI (feat. Ski Mask The Slump God, Chief Keef, DJ Scheme)",,2yQmSLH9Ni6Wif3fR8xHFR,0.115,,,67.0,https://api.spotify.com/v1/tracks/2yQmSLH9Ni6Wif3fR8xHFR,0.349,0.721,11.0,0.521,0.39,1.08e-06,0.169,0.0,4.0,,
4649,227927.0,spotify:track:7FnHpKPgVC6GE0RRCJNB2T,76.71,,-8.65,"Somewhere Only We know - Live from Spotify, London",,7FnHpKPgVC6GE0RRCJNB2T,0.736,,,56.0,https://api.spotify.com/v1/tracks/7FnHpKPgVC6GE0RRCJNB2T,0.0357,0.349,10.0,0.33,0.16,3.42e-05,0.891,1.0,4.0,,
4650,227928.0,spotify:track:7wMPhUSe6CZga1vOMpLTJP,81.4,,-7.046,Beauty and the Beast,,7wMPhUSe6CZga1vOMpLTJP,0.103,,,67.0,https://api.spotify.com/v1/tracks/7wMPhUSe6CZga1vOMpLTJP,0.0288,0.489,6.0,0.54,0.27,0.0,0.126,1.0,4.0,,
4651,227933.0,spotify:track:1yKQBy7olMIqRpziyAzf8c,159.174,,-18.568,Working Class Hero - Remastered 2010,,1yKQBy7olMIqRpziyAzf8c,0.115,,,61.0,https://api.spotify.com/v1/tracks/1yKQBy7olMIqRpziyAzf8c,0.0498,0.484,7.0,0.165,0.193,1.19e-06,0.728,1.0,3.0,,
4652,227960.0,spotify:track:1tkMs9wDPknQ3ZHcKDw1ES,80.028,,-8.141,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),,1tkMs9wDPknQ3ZHcKDw1ES,0.0677,,,78.0,https://api.spotify.com/v1/tracks/1tkMs9wDPknQ3ZHcKDw1ES,0.119,0.693,1.0,0.549,0.605,0.0,0.0109,1.0,4.0,,
4653,228067.0,spotify:track:4TXJ3MopLcewWQUjkuYL2w,118.773,,-6.128,Rotlichtsonate,,4TXJ3MopLcewWQUjkuYL2w,0.108,,,57.0,https://api.spotify.com/v1/tracks/4TXJ3MopLcewWQUjkuYL2w,0.295,0.571,6.0,0.678,0.412,0.000158,0.1,0.0,5.0,,
4654,228067.0,spotify:track:4cKyHIo4oIZTLW5MujF9nL,130.833,,-4.355,Tears (feat. Louisa Johnson),,4cKyHIo4oIZTLW5MujF9nL,0.117,,,56.0,https://api.spotify.com/v1/tracks/4cKyHIo4oIZTLW5MujF9nL,0.0583,0.43,5.0,0.741,0.297,0.0,0.0441,0.0,4.0,,
4655,228093.0,spotify:track:4OSBTYWVwsQhGLF9NHvIbR,104.948,,-5.114,Rolling in the Deep,,4OSBTYWVwsQhGLF9NHvIbR,0.0473,,,84.0,https://api.spotify.com/v1/tracks/4OSBTYWVwsQhGLF9NHvIbR,0.0298,0.73,8.0,0.769,0.507,0.0,0.138,1.0,4.0,,
4656,228093.0,spotify:track:5hUYsaOyMY32yjRXeuQwGj,74.267,,-7.291,Mirror,,5hUYsaOyMY32yjRXeuQwGj,0.104,,,79.0,https://api.spotify.com/v1/tracks/5hUYsaOyMY32yjRXeuQwGj,0.0866,0.328,5.0,0.622,0.401,0.0,0.858,0.0,4.0,,
4657,228107.0,spotify:track:0jiW3PNiHJxOhWh9oPBJ7m,119.997,,-8.217,Held Me Down,,0jiW3PNiHJxOhWh9oPBJ7m,0.108,,,64.0,https://api.spotify.com/v1/tracks/0jiW3PNiHJxOhWh9oPBJ7m,0.11,0.826,3.0,0.422,0.223,0.0,0.483,0.0,4.0,,
4658,228107.0,spotify:track:5uALDiBIe9EzvRBpJyf5Ce,128.031,,-6.736,Pingüinos en la Cama,,5uALDiBIe9EzvRBpJyf5Ce,0.0964,,,67.0,https://api.spotify.com/v1/tracks/5uALDiBIe9EzvRBpJyf5Ce,0.0405,0.737,4.0,0.518,0.33,0.000102,0.115,1.0,4.0,,
4659,228120.0,spotify:track:3nM3w8zepUEPTN8WbOccjz,104.931,,-7.512,Hold On Tight,,3nM3w8zepUEPTN8WbOccjz,0.0793,,,61.0,https://api.spotify.com/v1/tracks/3nM3w8zepUEPTN8WbOccjz,0.0435,0.722,2.0,0.59,0.368,0.0,0.0264,1.0,4.0,,
4660,228133.0,spotify:track:2Bs4jQEGMycglOfWPBqrVG,77.217,,-5.948,Steal My Girl,,2Bs4jQEGMycglOfWPBqrVG,0.114,,,81.0,https://api.spotify.com/v1/tracks/2Bs4jQEGMycglOfWPBqrVG,0.0347,0.536,10.0,0.768,0.545,0.0,0.00433,0.0,4.0,,
4661,228147.0,spotify:track:018Idkvf82hi44UZmIXiGB,79.874,,-8.01,"Never Seen Anything ""Quite Like You"" - Acoustic",,018Idkvf82hi44UZmIXiGB,0.114,,,65.0,https://api.spotify.com/v1/tracks/018Idkvf82hi44UZmIXiGB,0.03,0.444,6.0,0.398,0.361,0.0,0.799,1.0,3.0,,
4662,228147.0,spotify:track:0WSa1sucoNRcEeULlZVQXj,170.527,,-2.827,Can You Feel My Heart,,0WSa1sucoNRcEeULlZVQXj,0.387,,,82.0,https://api.spotify.com/v1/tracks/0WSa1sucoNRcEeULlZVQXj,0.0595,0.15,4.0,0.859,0.354,0.194,0.00201,0.0,5.0,,
4663,228147.0,spotify:track:1OJkKHmXsZVKtWlECdpDAe,94.984,,-4.77,Sé Que Te Duele,,1OJkKHmXsZVKtWlECdpDAe,0.0967,,,74.0,https://api.spotify.com/v1/tracks/1OJkKHmXsZVKtWlECdpDAe,0.0725,0.692,9.0,0.855,0.777,0.0,0.24,1.0,4.0,,
4664,228155.0,spotify:track:5Nu5Uyoauauy9LFePYL1Z3,125.043,,-6.754,Late Night,,5Nu5Uyoauauy9LFePYL1Z3,0.193,,,60.0,https://api.spotify.com/v1/tracks/5Nu5Uyoauauy9LFePYL1Z3,0.0752,0.612,2.0,0.628,0.434,0.00898,0.0358,1.0,4.0,,
4665,228240.0,spotify:track:5FLctoy4mpCxLJ1QPneTOV,107.088,,-4.88,Hot In Herre,,5FLctoy4mpCxLJ1QPneTOV,0.0616,,,59.0,https://api.spotify.com/v1/tracks/5FLctoy4mpCxLJ1QPneTOV,0.115,0.957,2.0,0.737,0.934,0.0,0.21,1.0,4.0,,
4666,228267.0,spotify:track:0Lavu1rppGgXfiK27cAMyU,90.039,,-3.793,Minimum Wage,,0Lavu1rppGgXfiK27cAMyU,0.066,,,66.0,https://api.spotify.com/v1/tracks/0Lavu1rppGgXfiK27cAMyU,0.0683,0.551,4.0,0.941,0.744,0.0,0.00179,1.0,4.0,,
4667,228267.0,spotify:track:1kKYjjfNYxE0YYgLa7vgVY,103.952,,-7.159,Higher Love,,1kKYjjfNYxE0YYgLa7vgVY,0.101,,,72.0,https://api.spotify.com/v1/tracks/1kKYjjfNYxE0YYgLa7vgVY,0.0324,0.693,8.0,0.678,0.404,5.71e-06,0.0151,1.0,4.0,,
4668,228293.0,spotify:track:5dyfHe3tR7wyzfuNo0uu3Y,93.568,,-4.801,Telescope,,5dyfHe3tR7wyzfuNo0uu3Y,0.0986,,,60.0,https://api.spotify.com/v1/tracks/5dyfHe3tR7wyzfuNo0uu3Y,0.0285,0.589,0.0,0.481,0.176,1.33e-05,0.273,1.0,4.0,,
4669,228293.0,spotify:track:6cXfVLlxp3ahOSCmV1V3AW,104.744,,-5.007,Vida Vazia - Ao Vivo,,6cXfVLlxp3ahOSCmV1V3AW,0.944,,,63.0,https://api.spotify.com/v1/tracks/6cXfVLlxp3ahOSCmV1V3AW,0.0286,0.611,7.0,0.794,0.609,0.0,0.556,1.0,4.0,,
4670,228300.0,spotify:track:5UbS0IXeN6JCXFfFrAvBF0,156.007,,-4.335,Stand Up,,5UbS0IXeN6JCXFfFrAvBF0,0.433,,,65.0,https://api.spotify.com/v1/tracks/5UbS0IXeN6JCXFfFrAvBF0,0.235,0.558,11.0,0.941,0.28,0.0,0.011,0.0,4.0,,
4671,228327.0,spotify:track:4gRA0i5sxx3jAhHaVjPnUN,154.629,,-13.461,Use Me,,4gRA0i5sxx3jAhHaVjPnUN,0.0743,,,67.0,https://api.spotify.com/v1/tracks/4gRA0i5sxx3jAhHaVjPnUN,0.056,0.758,11.0,0.586,0.947,0.0028,0.033,0.0,4.0,,
4672,228347.0,spotify:track:3DamFFqW32WihKkTVlwTYQ,180.114,,-6.797,Fireflies,,3DamFFqW32WihKkTVlwTYQ,0.118,,,81.0,https://api.spotify.com/v1/tracks/3DamFFqW32WihKkTVlwTYQ,0.0439,0.512,3.0,0.662,0.472,0.0,0.0275,1.0,4.0,,
4673,228360.0,spotify:track:04aAxqtGp5pv12UXAg4pkq,176.042,,-2.868,Centuries,,04aAxqtGp5pv12UXAg4pkq,0.102,,,83.0,https://api.spotify.com/v1/tracks/04aAxqtGp5pv12UXAg4pkq,0.0729,0.393,4.0,0.858,0.56,0.0,0.00359,0.0,4.0,,
4674,228387.0,spotify:track:1Faq8G2y56A8fRv7HsLq25,146.93,,-4.443,Wanted You (feat. Lil Uzi Vert),,1Faq8G2y56A8fRv7HsLq25,0.224,,,69.0,https://api.spotify.com/v1/tracks/1Faq8G2y56A8fRv7HsLq25,0.0479,0.797,9.0,0.731,0.623,0.0,0.229,0.0,4.0,,
4675,228427.0,spotify:track:65E62rOSbm7SZbAMYjNTJq,105.701,,-7.201,Pride (In The Name Of Love) - Remastered 2009,,65E62rOSbm7SZbAMYjNTJq,0.778,,,70.0,https://api.spotify.com/v1/tracks/65E62rOSbm7SZbAMYjNTJq,0.0316,0.458,4.0,0.843,0.713,0.000296,0.00135,1.0,4.0,,
4676,228431.0,spotify:track:6urLjX35oXXRYtcH1b3dCh,138.072,,-4.479,Dubai Shit,,6urLjX35oXXRYtcH1b3dCh,0.0814,,,65.0,https://api.spotify.com/v1/tracks/6urLjX35oXXRYtcH1b3dCh,0.0532,0.774,5.0,0.529,0.227,0.0,0.0674,0.0,4.0,,
4677,228440.0,spotify:track:027269uzraETHuoG6aMs6a,136.053,,-4.309,Waves,,027269uzraETHuoG6aMs6a,0.11,,,69.0,https://api.spotify.com/v1/tracks/027269uzraETHuoG6aMs6a,0.0626,0.494,1.0,0.771,0.371,0.0,0.0649,1.0,4.0,,
4678,228453.0,spotify:track:0bkTdkWwGk3OGFX0afD3Wj,76.006,,-7.957,Mystery Lady,,0bkTdkWwGk3OGFX0afD3Wj,0.0982,,,70.0,https://api.spotify.com/v1/tracks/0bkTdkWwGk3OGFX0afD3Wj,0.141,0.747,3.0,0.494,0.624,0.0,0.393,0.0,4.0,,
4679,228453.0,spotify:track:0x3TibRgnSqzkcwrqBd4iX,160.041,,-7.783,Down On Me,,0x3TibRgnSqzkcwrqBd4iX,0.111,,,75.0,https://api.spotify.com/v1/tracks/0x3TibRgnSqzkcwrqBd4iX,0.114,0.7,2.0,0.598,0.594,0.0,0.0369,1.0,4.0,,
4680,228461.0,spotify:track:4VCbgIdr8ptegWeJpqLVHH,92.131,,-5.442,Love All (with JAY-Z),,4VCbgIdr8ptegWeJpqLVHH,0.15,,,76.0,https://api.spotify.com/v1/tracks/4VCbgIdr8ptegWeJpqLVHH,0.287,0.73,2.0,0.576,0.155,3.59e-05,0.354,1.0,4.0,,
4681,228480.0,spotify:track:70HWRkitkAKfos500LBk0T,78.0,,-11.125,Simple Song,,70HWRkitkAKfos500LBk0T,0.0892,,,65.0,https://api.spotify.com/v1/tracks/70HWRkitkAKfos500LBk0T,0.0286,0.631,5.0,0.402,0.598,0.0114,0.616,1.0,4.0,,
4682,228482.0,spotify:track:4HBZA5flZLE435QTztThqH,178.765,https://i.scdn.co/image/ab67616d00001e022babb9dbd8f5146112f1bf86,-6.658,Stuck with U (with Justin Bieber),,4HBZA5flZLE435QTztThqH,0.382,"['s', 'st', 'stu', 'stuc', 'stuck', 'stuck ', 'stuck w', 'stuck wi', 'stuck wit', 'stuck with', 'stuck with ', 'stuck with u', 'stuck with u ', 'stuck with u (', 'stuck with u (w', 'stuck with u (wi', 'stuck with u (wit', 'stuck with u (with', 'stuck with u (with ', 'stuck with u (with j', 'stuck with u (with ju', 'stuck with u (with jus', 'stuck with u (with just', 'stuck with u (with justi', 'stuck with u (with justin', 'stuck with u (with justin ', 'stuck with u (with justin b', 'stuck with u (with justin bi', 'stuck with u (with justin bie', 'stuck with u (with justin bieb', 'stuck with u (with justin biebe', 'stuck with u (with justin bieber', 'stuck with u (with justin bieber)']",Stuck with U,86.0,https://api.spotify.com/v1/tracks/4HBZA5flZLE435QTztThqH,0.0418,0.597,8.0,0.45,0.537,0.0,0.223,1.0,3.0,Ariana Grande,"['canadian pop', 'pop']"
4683,228493.0,spotify:track:7dNwJbsT0sg1le5kVugGJb,145.929,,-10.47,Bubalu,,7dNwJbsT0sg1le5kVugGJb,0.118,,,71.0,https://api.spotify.com/v1/tracks/7dNwJbsT0sg1le5kVugGJb,0.0895,0.8,6.0,0.355,0.253,0.0,0.616,0.0,4.0,,
4684,228507.0,spotify:track:5zmFKotNwxzx2QHWpxLuTg,205.416,,-7.901,The Man Who Can't Be Moved - Acoustic,,5zmFKotNwxzx2QHWpxLuTg,0.113,,,65.0,https://api.spotify.com/v1/tracks/5zmFKotNwxzx2QHWpxLuTg,0.0402,0.357,8.0,0.394,0.488,0.0,0.881,1.0,4.0,,
4685,228600.0,spotify:track:5bgwqaRSS3M8WHWruHgSL5,105.03,https://i.scdn.co/image/ab67616d00001e02988ede5e1276e758b5f9e577,-5.802,8TEEN,,5bgwqaRSS3M8WHWruHgSL5,0.0576,"['8', '8t', '8te', '8tee', '8teen']",American Teen,80.0,https://api.spotify.com/v1/tracks/5bgwqaRSS3M8WHWruHgSL5,0.0366,0.83,1.0,0.585,0.642,0.00209,0.225,1.0,4.0,Khalid,"['pop', 'pop r&b']"
4686,228603.0,spotify:track:39qlqpwVzRkQP6WsILfIB5,137.985,,-5.294,Murcielago,,39qlqpwVzRkQP6WsILfIB5,0.177,,,60.0,https://api.spotify.com/v1/tracks/39qlqpwVzRkQP6WsILfIB5,0.284,0.828,10.0,0.693,0.87,0.0,0.318,0.0,4.0,,
4687,228615.0,spotify:track:5YMXGBD6vcYP7IolemyLtK,104.996,https://i.scdn.co/image/ab67616d00001e023825e6d4d02e4b4c0cec7e1d,-4.518,Euphoria,,5YMXGBD6vcYP7IolemyLtK,0.0921,"['e', 'eu', 'eup', 'euph', 'eupho', 'euphor', 'euphori', 'euphoria']",Love Yourself 結 'Answer',82.0,https://api.spotify.com/v1/tracks/5YMXGBD6vcYP7IolemyLtK,0.0338,0.637,2.0,0.799,0.57,0.0,0.394,1.0,4.0,BTS,"['k-pop', 'k-pop boy group']"
4688,228653.0,spotify:track:4BaAxwS4VoeCYk9TuXQs7f,75.752,,-7.539,Free,,4BaAxwS4VoeCYk9TuXQs7f,0.101,,,62.0,https://api.spotify.com/v1/tracks/4BaAxwS4VoeCYk9TuXQs7f,0.0276,0.453,1.0,0.411,0.28,0.00021,0.235,1.0,4.0,,
4689,228662.0,spotify:track:3n58u3LOFw8mITLvfPvQBz,180.039,,-3.829,Manicomio,,3n58u3LOFw8mITLvfPvQBz,0.14,,,65.0,https://api.spotify.com/v1/tracks/3n58u3LOFw8mITLvfPvQBz,0.24,0.744,8.0,0.754,0.841,1.33e-06,0.0213,1.0,4.0,,
4690,228667.0,spotify:track:61UuPxxYUvacEH6SHIK3sU,128.606,,-3.594,Brown Sugar - 2009 Remaster,,61UuPxxYUvacEH6SHIK3sU,0.0592,,,71.0,https://api.spotify.com/v1/tracks/61UuPxxYUvacEH6SHIK3sU,0.0344,0.633,0.0,0.934,0.963,0.00021,0.219,1.0,4.0,,
4691,228707.0,spotify:track:1bsAHy2mQkv9uLVJkqD7sf,147.975,,-9.204,Matilda,,1bsAHy2mQkv9uLVJkqD7sf,0.116,,,61.0,https://api.spotify.com/v1/tracks/1bsAHy2mQkv9uLVJkqD7sf,0.0298,0.58,2.0,0.666,0.279,0.385,0.788,1.0,4.0,,
4692,228707.0,spotify:track:3XVBdLihbNbxUwZosxcGuJ,118.402,,-9.129,If I Ain't Got You,,3XVBdLihbNbxUwZosxcGuJ,0.104,,,82.0,https://api.spotify.com/v1/tracks/3XVBdLihbNbxUwZosxcGuJ,0.106,0.609,7.0,0.444,0.166,6.86e-06,0.603,1.0,3.0,,
4693,228707.0,spotify:track:7rfiXyFb5M9BqdkvKvVEiB,114.995,,-4.278,"My Love (feat. Major Lazer, WizKid, Dua Lipa)",,7rfiXyFb5M9BqdkvKvVEiB,0.362,,,64.0,https://api.spotify.com/v1/tracks/7rfiXyFb5M9BqdkvKvVEiB,0.0564,0.728,7.0,0.811,0.705,2.07e-06,0.0453,1.0,4.0,,
4694,228720.0,spotify:track:12C6ufD5zOWsQGHQY7aXRM,184.007,,-2.471,The Violence,,12C6ufD5zOWsQGHQY7aXRM,0.0804,,,61.0,https://api.spotify.com/v1/tracks/12C6ufD5zOWsQGHQY7aXRM,0.0635,0.294,10.0,0.92,0.582,0.000232,4.11e-05,0.0,4.0,,
4695,228760.0,spotify:track:0FZ4Dmg8jJJAPJnvBIzD9z,98.043,,-5.788,ZEZE (feat. Travis Scott & Offset),,0FZ4Dmg8jJJAPJnvBIzD9z,0.0924,,,80.0,https://api.spotify.com/v1/tracks/0FZ4Dmg8jJJAPJnvBIzD9z,0.176,0.861,8.0,0.603,0.504,0.0,0.0521,0.0,4.0,,
4696,228784.0,spotify:track:3z4XtoZVf8AOoR18Lnp7e1,145.077,,-4.519,Llueve sobre mojado,,3z4XtoZVf8AOoR18Lnp7e1,0.121,,,74.0,https://api.spotify.com/v1/tracks/3z4XtoZVf8AOoR18Lnp7e1,0.1,0.663,11.0,0.782,0.611,0.000848,0.00153,0.0,4.0,,
4697,228827.0,spotify:track:1UIcqXAA24eg76EFWViwr5,83.309,,-3.414,Martians Vs Goblins,,1UIcqXAA24eg76EFWViwr5,0.568,,,62.0,https://api.spotify.com/v1/tracks/1UIcqXAA24eg76EFWViwr5,0.265,0.476,4.0,0.81,0.642,0.0,0.0803,0.0,4.0,,
4698,228854.0,spotify:track:6L4F4btXioJPhEwz6T7YYt,120.002,,-6.662,Moonlight,,6L4F4btXioJPhEwz6T7YYt,0.105,,,69.0,https://api.spotify.com/v1/tracks/6L4F4btXioJPhEwz6T7YYt,0.0321,0.804,11.0,0.48,0.461,0.0,0.495,1.0,4.0,,
4699,228867.0,spotify:track:0rFD2VyCIu2ToXbkvlsKJv,154.966,,-5.148,La Boca Junta,,0rFD2VyCIu2ToXbkvlsKJv,0.0677,,,64.0,https://api.spotify.com/v1/tracks/0rFD2VyCIu2ToXbkvlsKJv,0.0405,0.662,11.0,0.834,0.751,0.0,0.51,1.0,4.0,,
4700,228867.0,spotify:track:2D9BrlpeyjXF0vli2dYQ5V,195.958,,-5.078,Angels Fall,,2D9BrlpeyjXF0vli2dYQ5V,0.122,,,68.0,https://api.spotify.com/v1/tracks/2D9BrlpeyjXF0vli2dYQ5V,0.0521,0.4,7.0,0.886,0.406,0.000211,0.000868,1.0,4.0,,
4701,228867.0,spotify:track:61uXORSNIY7p03t5V7DH7z,124.409,,-4.893,Dangerous,,61uXORSNIY7p03t5V7DH7z,0.148,,,61.0,https://api.spotify.com/v1/tracks/61uXORSNIY7p03t5V7DH7z,0.0336,0.712,4.0,0.898,0.961,7.76e-06,0.0485,1.0,4.0,,
4702,228879.0,spotify:track:009ImBOrIUlWgla8U05RAC,128.902,,-4.862,Unconditionally,,009ImBOrIUlWgla8U05RAC,0.208,,,81.0,https://api.spotify.com/v1/tracks/009ImBOrIUlWgla8U05RAC,0.0431,0.432,7.0,0.725,0.353,0.0,0.00273,1.0,4.0,,
4703,228922.0,spotify:track:0HAqq2GcQKyi3s87GuN7jU,111.008,,-11.515,Amoeba,,0HAqq2GcQKyi3s87GuN7jU,0.1,,,75.0,https://api.spotify.com/v1/tracks/0HAqq2GcQKyi3s87GuN7jU,0.027,0.739,6.0,0.491,0.707,0.0366,0.791,1.0,4.0,,
4704,228933.0,spotify:track:073yIM7v2j6XadD4Nkn0Fh,93.013,,-4.563,Dile (Homenaje),,073yIM7v2j6XadD4Nkn0Fh,0.172,,,81.0,https://api.spotify.com/v1/tracks/073yIM7v2j6XadD4Nkn0Fh,0.0475,0.764,5.0,0.745,0.727,0.0,0.0488,0.0,4.0,,
4705,228967.0,spotify:track:2kjj1x4sXh2D9ACYNnvVMn,98.041,,-2.794,Mala,,2kjj1x4sXh2D9ACYNnvVMn,0.135,,,69.0,https://api.spotify.com/v1/tracks/2kjj1x4sXh2D9ACYNnvVMn,0.0448,0.656,5.0,0.913,0.88,1.52e-06,0.34,0.0,4.0,,
4706,229012.0,spotify:track:6gI7UZyH9wwAaRfcF070Hz,79.998,,-6.428,Salgamos,,6gI7UZyH9wwAaRfcF070Hz,0.281,,,65.0,https://api.spotify.com/v1/tracks/6gI7UZyH9wwAaRfcF070Hz,0.131,0.841,8.0,0.552,0.867,4.45e-06,0.0856,1.0,4.0,,
4707,229013.0,spotify:track:1HOUzEsetdIPSpAgRPhZQt,139.913,,-6.379,Nobody Else but You,,1HOUzEsetdIPSpAgRPhZQt,0.277,,,62.0,https://api.spotify.com/v1/tracks/1HOUzEsetdIPSpAgRPhZQt,0.122,0.708,5.0,0.612,0.263,0.0,0.0381,0.0,4.0,,
4708,229027.0,spotify:track:4f49sFQko7jHLEFd3tCf5p,170.011,,-3.267,Ojitos Chiquitos,,4f49sFQko7jHLEFd3tCf5p,0.0946,,,74.0,https://api.spotify.com/v1/tracks/4f49sFQko7jHLEFd3tCf5p,0.24,0.801,1.0,0.839,0.792,7.65e-05,0.0206,0.0,4.0,,
4709,229040.0,spotify:track:3SPqDiyU1dKcWfBBWpPEC3,207.081,,-12.083,Caray,,3SPqDiyU1dKcWfBBWpPEC3,0.152,,,67.0,https://api.spotify.com/v1/tracks/3SPqDiyU1dKcWfBBWpPEC3,0.04,0.506,2.0,0.485,0.957,0.0,0.673,1.0,4.0,,
